utc_datetime,standard_symbol,country,name,average_price
2023-08-11T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.524999618530277
2023-04-11T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,19.78749990463257
2023-11-16T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.3125
2023-07-25T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,19.677499771118164
2023-09-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,25.97500038146973
2023-10-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,22.675000190734863
2023-01-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.78750038146973
2023-08-07T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.575000286102295
2023-11-14T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.22499990463257
2023-01-19T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,25.900000095367435
2023-02-09T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.09999990463257
2023-09-18T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.97499990463257
2023-08-15T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.01250076293945
2023-02-23T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.875000000000004
2023-02-08T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.47499990463257
2023-06-12T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,16.880000114440914
2023-09-26T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.499999523162845
2023-07-28T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,20.62000036239624
2023-07-20T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,19.135000228881836
2023-12-21T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,19.864999771118164
2023-06-02T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,17.975000381469727
2023-03-31T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.725000381469727
2023-02-01T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,25.324999809265137
2023-03-06T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.887500286102295
2023-12-22T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,19.585000038146973
2023-11-08T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.52500009536743
2023-04-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,19.96250057220459
2023-04-14T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,19.839999198913574
2023-08-21T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,21.15000009536743
2023-09-22T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,23.91249990463257
2023-09-05T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,25.487500667572018
2021-04-09T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,61.02499961853027
2021-08-27T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,54.67500019073486
2021-10-07T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,54.32500076293945
2021-11-16T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,60.42500019073486
2021-09-27T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,55.83749961853027
2021-06-11T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,67.23749923706055
2021-10-22T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,50.312499046325684
2021-05-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,64.36249923706055
2021-06-16T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,63.22500133514404
2021-10-11T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,54.25
2021-04-19T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,67.53750038146973
2021-07-02T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,74.4375
2021-04-12T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,58.499999046325684
2021-07-05T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,73.21249961853027
2021-02-23T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,95.36249923706055
2021-01-13T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,75.81249809265137
2021-11-23T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,55.46249961853027
2021-06-22T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,65.3125
2021-07-23T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,66.5374984741211
2021-10-21T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,52.11250019073486
2021-11-18T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,56.66249942779541
2021-08-30T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,55.88750076293945
2021-01-07T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,78.7249984741211
2021-08-20T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,51.83749961853027
2021-03-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,87.66250038146973
2021-12-01T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,54.19999885559082
2021-03-02T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,95.48750114440918
2021-03-19T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,68.63750076293945
2021-04-08T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,62.11250019073486
2021-04-14T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,60.875
2021-09-07T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,61.07500076293945
2021-07-21T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,69.29999923706055
2021-04-23T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,67.9625015258789
2021-09-02T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,59.16250038146973
2021-06-30T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,75.88749885559082
2021-11-01T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,47.07499980926514
2021-08-26T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,57.437500953674316
2021-12-21T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,45.750000953674316
2021-10-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,53.67500019073486
2021-03-03T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,93.16250038146973
2021-09-06T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,59.54999923706055
2021-09-10T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,59.08750057220459
2021-06-07T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,72.75
2021-08-09T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,56.14999961853027
2021-12-06T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,48.92500019073486
2021-08-04T00:00,SEHK:09992,Hong Kong,Pop Mart Intl,53.27499961853027
